datetime,id
2020-08-09 18:38:29,00863
2020-08-09 18:38:30,00864
2020-08-09 18:39:17,00865
2020-08-09 18:39:17,00866
2020-08-09 18:39:17,00867
2020-08-09 18:40:26,00868
2020-08-09 18:40:34,00869
2020-08-09 18:40:56,00870
2020-08-09 18:41:47,00871
2020-08-09 18:42:12,00872
2020-08-09 18:42:48,00873
2020-08-09 18:43:38,00874
2020-08-09 18:43:51,00875
2020-08-09 18:44:47,00876
2020-08-09 18:47:50,00877
2020-08-09 18:47:54,00878
2020-08-09 18:48:06,00877
2020-08-09 18:48:15,00878
2020-08-09 18:48:38,00879
2020-08-09 18:51:48,00880
2020-08-09 18:52:03,00881
2020-08-09 18:53:24,00882
2020-08-09 18:56:25,00883
2020-08-09 18:56:29,00884
2020-08-09 18:57:42,00885
2020-08-09 18:59:30,00886
2020-08-09 19:00:05,00887
2020-08-09 19:00:39,00888
2020-08-09 19:01:01,00889
2020-08-09 19:01:33,00890
2020-08-09 19:01:59,00891
2020-08-09 19:02:10,00892
2020-08-09 19:03:03,00893
2020-08-09 19:04:31,00894
2020-08-09 19:05:12,00895
2020-08-09 19:05:22,00896
2020-08-09 19:07:38,00897
2020-08-09 19:08:14,00898
2020-08-09 19:08:25,00899
2020-08-09 19:08:25,00900
2020-08-09 19:10:07,00901
2020-08-09 19:10:09,00902
2020-08-09 19:11:32,00903
2020-08-09 19:12:11,00904
2020-08-09 19:13:29,00905
2020-08-09 19:16:38,00906
2020-08-09 19:17:22,00907
2020-08-09 19:18:40,00908
2020-08-09 19:18:51,00909
2020-08-09 19:19:10,00910
2020-08-09 19:19:40,00911
2020-08-09 19:20:24,00912
2020-08-09 19:21:05,00913
2020-08-09 19:21:57,00914
2020-08-09 19:23:10,00915
2020-08-09 19:24:45,00916
2020-08-09 19:28:46,00917
2020-08-09 19:28:47,00918
2020-08-09 19:28:48,00919
2020-08-09 19:28:48,00920
2020-08-09 19:38:17,00921
2020-08-09 19:38:17,00922
2020-08-09 19:38:18,00923
2020-08-09 19:38:18,00924
2020-08-09 19:38:18,00925
2020-08-09 19:38:18,00926
2020-08-09 19:38:19,00927
2020-08-09 19:38:19,00928
2020-08-09 19:40:13,00929
2020-08-09 19:40:14,00930
2020-08-09 19:42:25,00931
2020-08-09 19:44:40,00932
2020-08-09 19:56:08,00933
